Peace_Treaty_Accords,Technological_Advancements,Ammonia_Concentration,Precious_Metal_Trade_Tons,Food_Production_Tons,Trade_Agreements_Signed,Last_Contact_Days,Discovery_Date,Mineral_Extraction_Tons,Galactic_Visits,Sulfur_Concentration,Exploration_Missions,Biological_Research_Units,Offspring_Colonies,Cultural_Exchange_Programs,Military_Engagements,Inhabitants_Disputes,Resource_Mining_Operations,Resource_Allocation_Credits,Young_Colonies,HeavyMetals_Concentration,Terraforming_Initiatives,Liquid_Energy_Consumption_Terawatts,Alien_Population_Count,CO2_Concentration,Hydrogen_Concentration,Colonization_Year,Species_Expansion_Response,Alien_Civilization_Level,Interplanetary_Communications,Dominant_Species_Social_Structure_Absurd,Dominant_Species_Social_Structure_Alone,Dominant_Species_Social_Structure_Divorced,Dominant_Species_Social_Structure_Married,Dominant_Species_Social_Structure_Single,Dominant_Species_Social_Structure_Together,Dominant_Species_Social_Structure_Widow,Dominant_Species_Social_Structure_YOLO
0.0,0.0,1.8,16.0,33.0,1.0,75.0,2.0532052107561127,417.0,5.0,3.0,5.0,79.80000000000001,0.0,0.0,1.0,0.0,5.0,47.0,1.0,3.0,1.0,746.4000000000001,94472.0,9.0,106.33,3088.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,4.0,1.0,0.9999999999999964,1.0,31.0,0.09740944091989329,5.0,6.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0000000000000004,0.0,1.0,4.0,0.0,15.399999999999977,34633.0,4.8,43.86,3095.6,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,1.0,1.0,0.0,2.0,58.0,1.2138428595347353,5.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,2.0,0.0,32.0,38443.0,5.4,17.61,3098.0,0.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,5.0,5.0,2.0,24.0,-1.7117016461786096,56.0,7.0,2.0,0.0,12.0,1.0,0.0,0.0,0.0,4.0,8.0,0.0,5.0,0.0,37.0,37509.0,4.0,105.79,3106.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,1.0,27.0,7.0,8.0,49.0,-0.3956140760596537,81.0,7.0,0.0,3.0,20.0,1.0,0.0,0.0,0.0,5.0,0.0,1.0,4.0,0.0,280.0,53201.0,5.0,55.18,3105.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,0.0,1.0,79.0,0.9999999999999964,6.0,81.0,0.0004345673321807671,79.0,8.0,6.0,1.0,7.0,1.0,0.0,0.0,0.0,3.0,1.0,1.0,4.0,0.0,96.0,46854.0,6.0,112.43,3103.0,1.0,4.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,1.0,38.0,38.0,2.0,22.0,1.1364259436453847,104.0,4.0,2.8000000000000003,3.0,50.0,0.0,0.0,1.0,0.0,4.0,9.0,0.0,3.0,0.0,760.0,55956.0,3.0,116.28,3074.0,0.0,2.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,2.0,4.0,2.0,2.6,89.0,-0.5341496097563859,4.0,6.0,3.0,0.0,2.0,1.0,0.0,0.0,0.0,3.6,1.0,1.0,2.0,0.0,7.0,30772.0,8.0,54.07,3106.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,2.0,123.0,0.0,4.0,95.0,0.2726161453010546,134.0,5.0,0.0,3.0,29.6,0.0,0.0,0.0,0.0,8.0,26.0,1.0,4.0,0.0,359.0,47703.0,10.0,67.82,3083.0,0.0,2.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,131.0,15.0,1.0,44.4,0.14222976064530662,100.0,6.0,2.0,3.0,20.0,0.0,0.0,0.0,0.0,7.6,7.0,1.0,1.0,0.0,635.0,63841.0,10.0,66.12,3098.0,0.0,3.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,1.0,20.0,0.0,2.0,37.0,1.3483038187109753,8.0,5.0,3.0,1.0,4.0,1.0,0.0,0.0,0.0,2.0000000000000004,1.9999999999999964,1.0,5.0,0.0,15.0,35860.0,10.0,40.99,3103.0,0.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.4,3.0,20.8,1.0,50.0,-1.7117016461786096,6.0,4.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,11.200000000000001,0.6,3.0,0.0,5.0,38912.0,2.0,84.59,3116.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,1.0,5.0,0.0,3.0,89.0,0.7289684915961725,15.0,7.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,4.0,2.3999999999999986,0.0,2.0,0.0,99.0,32011.0,4.0,22.770000000000003,3095.6,0.0,4.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,2.0,26.0,8.399999999999999,1.0,51.8,-2.0254438842565032,25.0,6.0,1.8,0.0,2.0,0.8,0.0,0.0,0.0,4.0,7.0,0.0,3.0,0.0,24.399999999999977,39858.0,4.0,41.69,3099.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,0.8,10.0,6.0,3.0,38.0,-0.4322852467440828,40.000000000000014,7.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,2.9999999999999996,7.0,1.0,2.0,0.0,38.599999999999966,33378.0,3.0,51.31,3102.4,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,3.0,63.0,7.0,3.0,28.199999999999996,-0.2057389034047207,140.0,5.0,2.0,5.0,43.199999999999996,0.0,0.0,0.0,0.0,8.0,7.0,1.0,3.0,0.0,547.0,55284.0,4.0,53.25,3086.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,88.0,20.6,1.0,11.0,-0.8845630185187086,142.0,6.0,2.0,2.0,71.0,0.0,0.0,0.0,0.0,8.0,44.0,0.0,4.0,0.0,122.99999999999997,47197.2,2.0,38.01,3101.6,0.0,4.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,2.0,7.0,0.0,2.0,51.0,1.9757882948667622,3.0,5.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,2.0,0.0,61.0,33564.0,6.0,54.111999999999995,3096.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,2.0,2.0,0.0,4.0,98.0,1.0712327513175108,11.0,7.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,4.0,0.0,35.0,23091.0,7.0,20.43,3093.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,1.0,9.0,2.0,1.0,51.0,-0.570820780440815,8.0,7.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0000000000000004,1.9999999999999964,0.0,3.0,0.0,5.0,25818.0,7.0,44.05,3101.0,0.19999999999999998,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,3.0,44.0,17.0,1.0,30.0,-0.04112609277683892,372.0,1.8000000000000007,1.6,8.0,138.0,0.0,0.0,0.0,0.0,12.0,106.0,0.39999999999999997,4.0,0.0,283.0,68859.2,3.0,33.3,3099.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.19999999999999998,0.0,2.0,8.0,8.0,1.6,2.0,0.582283808858456,407.0,0.0,1.0,8.0,150.0,0.0,0.0,0.0,0.0,7.8,35.0,0.2,2.0,0.0,318.0,83715.0,8.0,109.42,3092.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,144.0,86.0,8.0,51.0,-0.12669215770717351,249.0,6.0,0.9999999999999999,3.0,75.0,1.0,0.0,0.0,0.0,5.0,86.0,1.0,3.0,0.0,480.0,61501.799999999996,2.0,60.41,3082.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.2,4.0,10.0,10.0,1.6,39.2,-0.305973436608827,540.0,1.0,2.0,5.0,80.0,0.0,0.0,0.0,0.0,6.8,30.0,0.0,2.0,0.0,377.0,72460.0,9.0,67.02,3099.0,0.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,2.0,11.0,1.7999999999999972,1.0,68.0,-1.1983052565966021,76.0,6.0,3.0,0.7999999999999998,5.9999999999999964,0.0,0.0,0.0,0.0,5.0,0.0,1.0,2.0,0.0,134.0,43140.0,9.0,47.06,3087.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,1.0,1.6000000000000014,1.0,68.0,-0.5667462059203229,6.0,6.0,3.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0000000000000004,1.0,0.0,2.0,0.0,2.0,40246.0,10.0,48.63,3107.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,2.0,7.0,0.7999999999999972,4.0,40.4,1.629449460624932,62.0,5.0,0.0,1.0,13.600000000000001,1.0,0.0,0.0,0.0,6.0,30.0,0.0,5.0,0.0,167.0,42117.2,6.0,30.81,3100.0,0.0,3.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,1.2,33.6,0.0,1.0,64.0,-0.8845630185187086,815.0,2.0,1.0,4.800000000000001,129.0,0.0,0.0,0.0,0.0,9.2,42.0,0.6,2.0,0.0,333.0,79530.0,8.0,108.87,3090.0,0.0,2.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.19999999999999998,0.0,1.0,20.0,16.0,3.0,14.0,-0.8601155713957558,20.0,8.0,1.0,0.0,6.800000000000001,1.0,0.0,0.0,0.0,4.0,17.0,0.0,3.0,0.0,4.0,18793.0,7.0,107.72,3101.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,1.0,1.0,172.0,24.0,0.0,62.0,-0.45428794915474036,790.0,2.0,1.8,8.0,160.00000000000003,0.0,0.39999999999999997,1.0,0.0,5.0,45.0,0.0,2.0,1.0,1111.0,94384.0,8.0,103.25,3083.0,1.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,1.0,57.0,28.0,2.0,80.0,1.1567988162478455,152.0,4.0,2.2,8.0,25.0,0.0,0.0,0.0,0.0,10.0,9.0,1.0,2.0,0.0,742.0,66476.0,8.0,86.19,3099.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,3.0,15.600000000000001,5.0,4.0,86.0,1.209768285014243,14.0,6.0,3.0,1.0,2.0,1.2,0.0,0.0,0.0,3.0,7.600000000000001,0.0,3.0,0.0,3.0,12571.0,3.0,46.55,3106.0,0.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,83.80000000000001,6.0,3.0,24.0,1.344229244190483,65.8,4.0,4.0,6.0,8.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,3.0,0.0,580.0,57642.0,4.0,72.03,3100.0,0.0,4.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,3.0,11.0,5.0,2.6,32.0,-0.6604614198916418,100.8,3.0,2.0,4.2,15.0,0.0,0.0,0.0,0.0,11.0,15.599999999999998,1.0,3.0,0.0,415.0,79761.0,9.0,103.26,3088.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,3.0,4.0,0.0,6.0,98.0,-2.147681119871267,24.0,6.0,2.0,3.6,13.8,0.0,0.0,1.0,0.0,7.0,0.0,1.0,4.0,0.0,459.0,50611.0,8.0,112.97,3090.0,0.0,4.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,20.0,10.0,2.0,63.0,-1.9358032448056766,107.0,7.0,2.0,2.0,30.0,0.0,0.0,0.0,0.0,4.0,0.0,0.8,5.0,0.0,112.00000000000003,52117.0,4.6,23.1,3095.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,1.0,18.0,4.200000000000003,1.0,15.0,-1.9072812231622316,8.0,6.0,4.0,0.0,23.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,5.0,0.0,32.0,18929.0,2.0,107.12,3120.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,2.0,37.0,38.0,3.0,24.0,-0.5830445040022914,161.0,7.0,1.0,9.0,62.0,0.0,0.0,0.0,0.0,7.0,47.0,1.0,4.0,0.0,656.0,56796.0,4.0,15.240000000000002,3099.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,21.0,3.3999999999999986,1.0,14.0,-0.06964811442028379,16.0,8.0,2.0,0.0,11.0,1.0,0.0,0.0,0.0,3.0,1.9999999999999964,0.0,2.0,0.0,10.0,30675.0,9.0,16.259999999999998,3102.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,2.0,30.0,28.0,4.0,58.8,0.015917950510050807,259.0,4.0,2.0,5.0,12.0,0.0,0.0,1.0,0.0,13.0,48.0,2.0,2.0,0.0,615.0,67433.0,2.0,4.609999999999999,3082.0,0.0,2.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,2.0,15.0,15.0,4.0,45.0,0.549687212694519,110.0,8.0,2.0,1.0,39.0,1.0,0.0,0.0,0.0,4.0,15.0,0.0,2.0,0.0,15.0,27573.0,9.0,80.22800000000001,3105.0,0.0,2.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,70.0,8.0,4.0,67.0,-0.8275189752318188,53.0,7.0,2.0,2.0,11.0,0.0,0.19999999999999996,1.0,0.0,9.0,0.0,1.0,3.8,0.0,815.0,67381.0,4.0,2.1099999999999994,3081.0,0.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1.0,0.0,3.0,9.0,0.0,1.0,40.0,-1.0475459993383935,8.0,9.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0000000000000004,0.0,0.0,3.0,0.0,10.0,26576.0,5.0,53.16,3105.2,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,3.0,41.0,33.0,2.0,51.0,-0.12669215770717351,54.0,5.0,0.0,2.0,71.0,0.0,0.0,0.0,0.0,4.0,30.0,1.0,4.0,0.0,82.0,51948.0,9.0,107.02,3105.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,2.0,51.8,22.0,1.0,54.0,-0.22040737167849236,323.0,2.8000000000000003,0.0,8.0,104.0,0.0,0.0,0.0,0.0,6.0,35.0,0.0,3.0,0.0,390.0,72635.0,1.0,14.189999999999998,3085.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,1.6,21.0,68.4,1.0,2.0,0.6637752992682985,431.79999999999995,5.0,2.0,4.0,137.0,0.0,0.0,0.0,0.0,9.0,42.0,0.0,3.0,0.0,610.0,75276.0,1.0,23.770000000000003,3095.0,0.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,3.0,30.0,0.0,3.0,95.0,-1.7320745187810702,115.0,7.0,2.0,2.0,10.0,0.0,0.0,0.0,0.0,10.0,7.0,1.0,1.0,0.0,631.0,51983.0,4.0,20.68,3094.0,0.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,7.0,0.0,1.0,54.0,1.4623919052847547,3.0,3.0,5.0,0.0,0.0,0.8,0.0,0.0,0.0,4.0,0.0,1.0,4.0,0.0,85.0,52569.0,9.0,27.089999999999996,3097.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,2.0,11.0,5.0,2.0,8.0,-0.6808342924941023,22.0,7.0,1.0,0.0,12.0,1.0,0.0,0.0,0.0,3.0,4.600000000000001,0.0,3.0,0.0,11.0,35523.0,2.0,62.8,3111.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,22.599999999999994,13.0,4.0,64.6,0.5904329578994403,29.0,7.0,0.0,1.0,24.0,1.0,0.0,0.0,0.0,3.2,15.0,1.0,2.0,0.0,48.0,42395.0,1.0,40.84,3111.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,2.0,2.0,3.0,2.0,75.0,2.0369069126741444,15.0,6.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,3.0,3.0,1.0,4.0,0.0,9.0,34853.0,2.0,86.98,3103.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,3.0,16.0,3.9999999999999964,2.0,49.8,-0.5137767371539252,6.0,8.0,3.0,0.0,11.0,1.0,0.0,0.0,0.0,3.0,8.0,0.0,3.4,0.0,12.0,28718.0,1.0,6.270000000000003,3112.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,8.799999999999997,0.9999999999999964,1.0,90.0,0.011843375989558685,10.0,5.0,0.0,0.0,2.0,0.6,0.0,0.0,0.0,3.0,0.0,1.0,2.0,0.0,26.0,48699.0,1.0,84.75,3080.0,0.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,2.0,1.0,36.0,1.1527242417273533,7.800000000000011,6.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0000000000000004,0.0,0.0,3.0,0.0,4.0,28420.0,6.0,42.76,3097.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,2.0,1.0,0.9999999999999964,0.0,85.0,-0.11854300866618928,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,2.0,156924.0,2.0,24.54,3079.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,2.0,99.0,42.0,1.0,12.0,0.3435137419576175,548.0,3.0,3.0,6.8,64.0,0.0,0.0,0.0,0.0,4.0,83.0,0.0,3.0,0.0,565.0,79456.0,5.2,105.12,3086.0,0.19999999999999998,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,3.0,102.0,57.400000000000006,1.0,98.0,0.5007923184486135,432.0,3.0,2.0,7.0,101.0,0.0,0.0,0.0,0.0,12.0,49.599999999999994,0.0,1.0,0.0,466.0,66973.0,7.0,103.82,3119.0,0.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,2.0,23.0,10.0,2.0,32.0,0.5537617872150111,56.0,7.2,2.6,0.0,3.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0,2.0,0.0,76.0,33454.0,7.0,115.95,3115.0,0.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,66.0,0.0,5.0,56.4,0.4274499770797553,86.0,7.2,0.0,3.0,10.0,1.0,0.0,0.0,0.0,5.0,23.0,0.0,4.0,0.0,275.0,37292.0,3.0,69.91,3113.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,1.0,159.0,50.0,4.0,78.0,-1.2431255763220155,142.0,5.8,0.0,4.0,33.0,0.0,0.0,0.0,0.0,13.0,50.0,1.0,2.0,0.0,571.0,63381.0,1.0,1.1799999999999997,3090.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,1.0,72.0,0.9999999999999964,2.0,30.0,-0.10224471058422079,26.0,7.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,4.2,0.0,1.0,3.0,0.0,122.99999999999997,47808.0,8.0,35.42,3106.0,0.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,2.0,17.0,35.0,3.0,48.0,0.7900871094035543,178.0,6.0,3.0,2.0,15.0,1.0,0.0,0.0,0.0,9.0,23.0,0.0,3.0,0.0,344.0,57867.0,6.0,53.02,3108.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,3.0,30.0,4.399999999999995,1.0,14.0,-0.37116662893670094,10.0,8.0,1.0,1.0,5.9999999999999964,0.0,0.0,0.0,0.0,2.0000000000000004,13.0,0.0,3.0,0.0,2.0,20980.999999999996,8.0,65.16,3107.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,1.0,17.8,0.0,2.0,76.0,0.6189549795428851,12.0,7.0,5.0,0.5999999999999996,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,4.0,0.0,56.0,33419.0,3.0,107.89,3092.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.19999999999999998,0.0,1.0,110.0,2.0,2.0,17.0,0.549687212694519,25.0,6.0,1.6,3.0,7.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,4.0,0.0,224.0,49166.0,2.0,99.26,3104.0,0.0,2.0,3.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,2.0,62.0,26.400000000000002,4.0,73.0,-1.161634085912173,129.0,7.0,2.0,1.0,26.0,1.0,0.0,0.0,0.0,6.0,24.0,0.0,3.0,0.0,171.0,40101.0,5.0,48.64,3106.2,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,2.0,49.0,5.0,3.0,44.0,0.17482635680924363,201.0,4.0,3.0,4.0,21.0,0.0,0.0,0.0,0.0,8.0,20.8,0.0,4.0,0.0,299.0,58398.0,8.0,36.709999999999994,3083.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,2.0,26.0,71.0,1.0,56.0,-0.9212341892031376,449.0,5.0,0.0,8.0,69.0,0.0,0.0,0.0,0.0,8.0,71.0,1.0,3.0,0.0,1149.0,80427.0,1.0,46.76,3105.0,0.0,4.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,4.0,0.9999999999999964,2.0,17.0,1.5520325447355814,10.0,5.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,3.0,0.0,0.39999999999999997,5.0,0.0,22.399999999999977,44078.0,7.0,44.82,3106.8,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,72.0,72.0,1.0,94.0,-1.752447391383531,376.0,3.0,1.0,5.0,94.0,0.0,0.0,1.0,0.0,8.0,58.8,0.0,3.0,0.0,546.0,60124.6,10.0,46.45,3109.0,0.0,2.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,3.0,153.0,54.0,2.0,66.0,-0.7297291867400079,369.2,8.0,1.0,3.0,67.0,1.0,0.0,0.0,0.0,12.0,38.0,0.0,3.0,0.0,1047.0,64355.0,4.0,40.42,3115.0,0.0,4.0,6.6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,2.0,45.0,54.0,2.0,18.000000000000004,-0.5585970568793387,109.0,3.3999999999999995,2.0,2.4,80.0,0.0,0.0,0.0,0.0,7.0,9.0,1.0,4.0,0.0,70.0,54210.0,3.0,58.29,3109.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,2.0,13.999999999999996,14.0,2.2,71.0,-0.3793157779776852,68.0,3.0,0.0,5.0,19.0,0.0,0.0,0.0,0.0,8.0,14.0,0.6,4.0,0.0,378.0,59292.0,4.0,72.1,3080.0,0.0,4.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,15.0,3.9999999999999964,1.0,5.0,0.810459982006015,1.0,6.0,1.8,1.0,7.0,0.0,0.0,0.0,0.0,2.0000000000000004,1.9999999999999964,0.0,4.0,0.0,6.0,18890.0,4.0,38.04,3114.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,1.0,3.0,41.0,61.0,1.0,84.0,0.5415380636535347,109.0,4.0,2.0,7.0,48.0,0.0,0.0,0.0,0.0,9.0,50.800000000000004,0.0,2.0,0.0,362.0,77297.0,1.0,68.79,3087.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,2.0,49.0,5.0,5.0,48.0,-0.44043439578506705,65.0,9.0,3.0,2.0,3.0,0.8,0.0,0.0,0.0,4.0,5.0,1.0,3.0,0.0,183.0,44267.0,4.0,119.53,3094.0,0.0,2.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,3.0,80.0,16.0,2.0,33.400000000000006,0.24816869817810186,272.0,5.4,3.0,3.0,104.0,1.0,0.0,1.0,0.0,6.0,0.0,0.0,3.0,1.0,1218.0,80134.0,1.0,9.170000000000002,3102.0,1.0,2.0,4.6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,2.0,4.0,0.0,2.8,55.0,1.8087307395265853,16.0,7.0,6.0,0.0,17.0,1.0,0.0,0.0,0.0,3.0,5.799999999999997,0.2,3.0,0.0,4.0,21674.999999999996,4.0,24.800000000000004,3106.0,0.0,2.0,3.8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,2.0,33.0,9.0,1.0,78.0,1.238290306657688,27.0,3.0,2.0,1.0,16.0,1.0,0.0,0.0,0.0,4.0,9.0,0.0,4.0,0.0,31.0,46107.0,3.0,29.84,3119.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,99.0,28.0,3.0,83.0,-0.4771055664694962,135.0,5.0,3.0,3.0,56.4,0.0,0.0,0.0,0.0,12.0,21.0,1.0,2.8,0.0,388.6,54873.2,2.0,65.88,3090.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,1.0,114.0,85.0,2.0,65.0,-1.8624609034368182,171.0,2.0,2.0,7.0,25.0,0.0,0.0,0.0,0.0,13.0,123.0,1.0,3.8,0.0,561.0,70647.0,9.0,74.188,3097.0,0.0,2.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
